,test_redox,test_redox_true,test_true_solu,pred_test_solu,test_redox_std,test_solu_std
6621,-0.03967681,-0.055575263,-3.5803828,-3.6256042,0.046974525,0.06525083
6622,0.4201687,0.4270727,-4.128991,-4.0460267,0.041490678,0.056491677
6623,0.97796464,0.9321244,-3.9676676,-4.053809,0.050801735,0.06625658
6624,0.37862208,0.3256898,-4.176659,-4.173538,0.04835401,0.065534115
6625,0.52015,0.5565212,-3.3759794,-3.2881687,0.030856354,0.041989993
6626,0.59842086,0.765929,-3.441475,-3.4504251,0.03753509,0.05137794
6627,0.47576424,0.4856024,-3.4365408,-3.431319,0.028610885,0.04686029
6628,0.79231703,0.5742067,-4.5060673,-4.4754906,0.062504224,0.079749696
6629,0.4678074,0.5052787,-4.5682836,-4.5147266,0.056504074,0.07587767
6630,0.86566114,0.83069277,-3.689458,-3.6819918,0.043846473,0.055542648
6631,0.4651738,0.48861596,-4.2209635,-4.2412176,0.050630204,0.067335755
6632,1.2174938,1.222563,-3.9971664,-3.9360268,0.054462094,0.07138232
6633,1.05531,0.92091644,-3.6142375,-3.603107,0.05244541,0.06489388
6634,0.54977304,0.5395053,-4.1042223,-3.99114,0.041215315,0.057289574
6635,1.0986178,1.097157,-3.550322,-3.5831606,0.04794915,0.05708231
6636,0.78818685,0.8106938,-3.8769503,-3.8766043,0.040719673,0.054420114
6637,0.6404108,0.56228644,-1.5972592,-1.6114287,0.15286022,0.24531436
6638,0.5850118,0.60383683,-3.795437,-3.751969,0.03332079,0.04799991
6639,0.6908304,0.5467743,-3.7035067,-3.7196798,0.035403945,0.05098431
6640,0.2662609,0.2984644,-3.497443,-3.539682,0.03480093,0.04290674
6641,0.7599032,0.7731493,-4.120276,-4.07164,0.044366494,0.05841248
6642,0.5698482,0.55693513,-4.3062954,-4.234088,0.048001822,0.06525003
6643,0.29506326,0.29452547,-4.0134296,-3.961249,0.046087865,0.055964716
6644,0.39739037,0.27436212,-3.792139,-3.7778938,0.039280463,0.051131487
6645,0.33182824,0.38359854,-3.2319136,-3.1985645,0.035746526,0.046946038
6646,0.6094631,0.6257596,-3.972298,-4.0055194,0.03942316,0.057434164
6647,0.6422376,0.6346115,-4.0462804,-4.0672693,0.043418124,0.06102337
6648,0.70535827,0.7406761,-3.5150495,-3.4343407,0.030416105,0.04467508
6649,0.002927929,0.065252624,-4.0437727,-4.016015,0.05332283,0.07149677
6650,0.6470268,0.606546,-3.4844706,-3.4917774,0.036032256,0.04726645
6651,0.3869553,0.31154743,-4.1075087,-4.089192,0.04528176,0.059833683
6652,0.7050237,0.3880793,-4.1190915,-4.3027177,0.06427434,0.071742624
6653,0.6450889,0.64678746,-3.853889,-3.82094,0.03547126,0.051655218
6654,0.82502747,0.8973073,-3.5210779,-3.5364356,0.037011936,0.048231643
6655,0.6716124,0.6190811,-3.9570713,-3.9417953,0.041668713,0.056308277
6656,1.2653828,1.2851108,-3.5609355,-3.7586746,0.058115706,0.06762505
6657,0.7835614,0.6825603,-2.615148,-2.5958648,0.054172497,0.09663525
6658,0.62297815,0.6886361,-3.2986088,-3.2340996,0.02465907,0.04948001
6659,0.6618258,0.66555667,-4.3382306,-4.3414006,0.045502454,0.079071514
6660,0.35512832,0.7840589,-3.6052039,-3.64002,0.038774513,0.05663771
6661,0.69563645,0.5130165,-3.7207887,-3.7346964,0.03311367,0.056185823
6662,0.94693494,0.83522224,-2.992344,-3.0043955,0.046937622,0.05724809
6663,0.46924525,0.059115954,-4.0685635,-4.171583,0.0419774,0.0770366
6664,0.57953227,0.5993378,-4.157916,-4.076852,0.037977677,0.067400135
6665,0.6779115,0.7673353,-3.7665515,-3.772676,0.033797234,0.058767714
6666,0.3885728,0.24019645,-3.1948287,-3.2078865,0.045629296,0.060855772
6667,0.7049932,0.60895073,-4.179849,-4.150905,0.040719666,0.07496147
6668,0.44443148,0.587448,-4.249634,-4.198561,0.041580237,0.07605772
6669,0.7212255,0.74949753,-3.8795264,-3.845559,0.0331127,0.05680236
6670,0.04517549,0.053429794,-4.1085515,-4.1807866,0.048451565,0.078744866
6671,0.35111392,0.2974416,-4.2971044,-4.2426405,0.04253973,0.074672684
6672,0.6515323,0.60240006,-3.655992,-3.6712878,0.0357875,0.055106707
6673,0.40344578,0.44436863,-4.1805625,-4.2343364,0.044327863,0.073764905
6674,0.527179,0.5225442,-2.8262327,-2.7633188,0.029554175,0.06548366
6675,0.5743992,0.4466577,-4.190982,-4.2316537,0.044996087,0.07582637
6676,0.9383155,1.0127839,-2.805647,-2.8162374,0.04866088,0.075144075
6677,0.9842801,0.97141004,-3.6381137,-3.5183382,0.041187134,0.05196686
6678,0.41810352,0.3994942,-3.6338768,-3.544402,0.027955465,0.050989687
6679,0.38766456,0.36557814,-3.5544276,-3.5180137,0.031686794,0.05713096
6680,0.8948902,0.9955671,-3.5566244,-3.5944946,0.042572487,0.053881675
6681,0.4984964,0.37856987,-3.790176,-3.8175907,0.035433553,0.060639165
6682,0.25222257,0.22188994,-4.018611,-3.993718,0.038181998,0.0683024
6683,-0.004435392,-0.059355892,-4.6118135,-4.6329875,0.057983868,0.10339286
6684,1.2791938,1.213839,-4.298334,-4.3223743,0.0676344,0.08854004
6685,0.02994294,0.02477373,-4.2461376,-4.2600207,0.0489943,0.089421235
6686,0.29785702,0.3178911,-3.4942682,-3.5316577,0.0318711,0.05452799
6687,0.85980994,0.82893336,-3.9987695,-4.0608087,0.04706225,0.076382786
6688,0.2309896,0.21243532,-4.5122347,-4.3772774,0.047305353,0.08357648
6689,0.46485493,0.4489833,-4.186677,-4.217374,0.041565355,0.074746445
6690,0.5611814,0.5379407,-3.140985,-3.076461,0.026086511,0.04603027
6691,0.27497268,0.26266107,-3.6927612,-3.678602,0.032927677,0.054728266
6692,-0.04961135,-0.02626779,-3.7045014,-3.7732,0.042087562,0.06829659
6693,0.6307596,0.6434756,-3.5793965,-3.5307233,0.027972717,0.052500077
6694,0.775296,0.7992971,-3.0460243,-3.0794544,0.034569733,0.049632926
6695,0.8284952,0.6869011,-3.1875427,-3.2089572,0.038827118,0.053980347
6696,0.60695994,0.5632301,-3.0561543,-3.0665302,0.02786524,0.048956852
6697,0.79493093,1.1689707,-3.570749,-3.5518942,0.03816272,0.049495984
6698,0.47083962,0.49039364,-3.2761762,-3.2998886,0.023633238,0.047490608
6699,0.48972356,0.4900162,-3.9078956,-3.9284155,0.03259503,0.06805633
6700,0.6311835,0.6872785,-1.9886904,-2.102695,0.09069677,0.16900125
6701,0.6130699,0.46722284,-4.4697795,-4.417344,0.049367636,0.08264039
6702,-0.26957002,-0.33785605,-3.8273714,-3.8028748,0.055689357,0.085943416
6703,0.6331273,0.6430312,-3.953968,-3.9306905,0.032758605,0.06560285
6704,0.61428064,0.6409187,-3.7188537,-3.685474,0.029678296,0.054078363
6705,0.6830999,0.6526441,-3.4523554,-3.4014263,0.03274637,0.052244987
6706,0.7391943,0.6384469,-2.679338,-2.649713,0.05683383,0.091373086
6707,0.5671153,0.56866664,-3.8035495,-3.7977166,0.031600602,0.059495606
6708,1.3135,1.4246532,-2.8266578,-2.7810938,0.08133276,0.12114483
6709,0.5010769,1.0608544,-3.9570575,-4.0084786,0.047247782,0.085727826
6710,0.19879784,0.13388836,-3.4421415,-3.3970518,0.039322082,0.061446782
6711,0.7878731,0.7954921,-3.5995944,-3.5644844,0.037370168,0.05469048
6712,0.81845886,1.0665467,-3.8602147,-3.8429601,0.050272066,0.063851275
6713,0.5445221,0.5904007,-3.2720258,-3.2699225,0.025772942,0.044942748
6714,0.7049784,0.68863004,-3.6840622,-3.629881,0.0343909,0.056100048
6715,0.019749252,0.029759776,-3.7505698,-3.744373,0.04197212,0.07242867
6716,0.5046779,0.45897365,-3.4585824,-3.440481,0.027717011,0.0492492
6717,0.5074514,0.4917878,-2.7672765,-2.6600034,0.036751043,0.08550155
6718,1.2770842,1.3392876,-4.170373,-4.1628904,0.06335442,0.078770354
6719,0.93065566,0.9088014,-3.9250474,-3.935393,0.04874731,0.06625079
6720,1.1797378,0.7515857,-3.1085784,-3.1432226,0.061546825,0.08043775
6721,0.413561,0.44058192,-3.7703454,-3.7578623,0.03213267,0.056317277
6722,0.45673144,0.5282182,-3.9238234,-3.9157553,0.035884224,0.066689655
6723,0.3445139,0.35304302,-3.4432077,-3.4015586,0.033596925,0.06210199
6724,0.9557925,0.92734534,-3.6323261,-3.6265786,0.045472804,0.056837972
6725,0.8132347,0.826833,-3.4531126,-3.460298,0.036058266,0.048436727
6726,0.24670006,0.21871811,-4.32736,-4.247021,0.04376591,0.075735055
6727,0.4543317,0.45046875,-3.4796731,-3.4452307,0.02833545,0.047629025
6728,0.16990575,0.20474622,-3.4476418,-3.4307528,0.037578832,0.06189838
6729,0.38049996,0.41812947,-3.5231783,-3.503335,0.03231185,0.05275611
6730,0.31772187,0.31683788,-3.6691115,-3.5321221,0.035738397,0.05735942
6731,0.7451957,0.71368814,-3.5761912,-3.5710192,0.03524117,0.054816097
6732,0.19720635,0.14569902,-3.0407326,-3.071008,0.0363809,0.055844564
6733,0.4528645,0.7146622,-4.0351734,-3.9865203,0.044689495,0.07166525
6734,0.5069611,0.5271406,-4.4990425,-4.4513106,0.047295168,0.0887737
6735,1.0615106,1.1165106,-2.9912758,-2.991235,0.053072684,0.069095545
6736,0.83004564,0.7594696,-4.5075946,-4.654677,0.066893935,0.117998086
6737,0.86717665,0.8402874,-3.3821914,-3.2298348,0.040128082,0.058305997
6738,0.66340667,0.76408434,-3.631041,-3.652878,0.032508176,0.052378543
6739,1.1045247,1.037982,-4.1611733,-4.1836214,0.05447553,0.073947035
6740,0.69611776,0.7000693,-4.03065,-4.041466,0.039572462,0.06728587
6741,0.8069374,0.8931127,-3.885149,-3.867881,0.040894732,0.0689648
6742,0.41858554,0.37663388,-3.857749,-3.8208377,0.035696294,0.06554416
6743,0.51251817,0.4012719,-3.8020148,-3.7673028,0.03303661,0.058065698
6744,0.4242322,0.43899295,-3.964017,-3.8601394,0.034823876,0.058794852
6745,0.8225258,0.83334714,-4.083615,-4.159444,0.045417074,0.070671394
6746,0.56157964,0.6144664,-3.3573709,-3.4204943,0.031506855,0.054714758
6747,1.0194411,0.90260386,-3.9429371,-3.898715,0.047773607,0.06605411
6748,0.6258712,0.6339723,-3.6101108,-3.7171152,0.027565027,0.053973272
6749,-0.13199458,-0.13756192,-3.9475763,-3.9622974,0.04897259,0.08400499
6750,0.38560265,0.08174493,-3.513759,-3.5120292,0.030025719,0.05333095
6751,0.55153584,0.5196829,-4.151939,-4.1389894,0.03754716,0.07467201
6752,0.5276069,0.6722838,-3.5905766,-3.6891754,0.035720676,0.05550255
6753,0.6149931,0.61364454,-3.1473665,-3.0634208,0.029338628,0.045199715
6754,0.6037895,0.5230069,-3.1778936,-3.2206233,0.030805632,0.04938854
6755,1.0028987,0.9135561,-3.4788077,-3.4565802,0.04115929,0.057633344
6756,0.6827396,0.710772,-3.600481,-3.5907624,0.035264563,0.06080018
6757,0.32973006,0.3695049,-2.4205053,-2.2477534,0.087277204,0.16583095
6758,0.45211583,0.51962805,-3.5375128,-3.578755,0.027556825,0.060051557
6759,0.77995116,0.9494264,-3.174497,-3.0917437,0.03964521,0.05517564
6760,0.91799927,0.97804594,-3.551368,-3.5409303,0.040757183,0.056604188
6761,0.77677274,0.7569066,-3.890912,-3.9088175,0.045588154,0.06581781
6762,0.59364456,0.6451437,-3.162711,-3.2052076,0.026494768,0.051075608
6763,0.96708673,1.1816032,-4.0423083,-4.0146923,0.050819036,0.07842037
6764,0.6989591,0.6422032,-3.9830496,-3.978165,0.037340052,0.06523519
6765,0.6768136,0.69662964,-3.83679,-3.7783825,0.035510574,0.059704848
6766,0.31032765,0.31084123,-3.8794293,-3.7464142,0.034629807,0.062419854
6767,0.88620627,1.037154,-0.7730081,-1.3476263,0.1782516,0.27960214
6768,0.9751558,0.8822335,-3.4376285,-3.4776828,0.04395602,0.053795017
6769,0.76760185,0.7887101,-3.3560812,-3.3603404,0.035489254,0.04681136
6770,1.0249507,0.9576634,-3.4713511,-3.4955463,0.05053634,0.057533428
6771,0.57339215,0.5757774,-3.9565015,-3.9397483,0.03455944,0.06492259
6772,0.32577646,0.32849026,-3.8404114,-3.856517,0.036129966,0.0661635
6773,0.22820164,0.1723217,-3.5278246,-3.5601912,0.04310075,0.063357525
6774,0.31256634,0.9969856,-3.698495,-3.7647164,0.060280647,0.08025881
6775,0.82681966,0.82858634,-3.8772092,-3.8604429,0.03975106,0.064026855
6776,0.2334874,0.5797163,-3.5051432,-3.5342166,0.040524695,0.060511358
6777,0.5444921,0.6001049,-3.5152695,-3.6027093,0.031164646,0.053966973
6778,0.51459986,0.61709034,-4.1387386,-4.1853995,0.040996064,0.084481776
6779,0.0073304116,-0.002865642,-4.383256,-4.3181863,0.04654495,0.08406376
6780,0.3950667,0.43099946,-4.3144097,-4.34531,0.0445395,0.07920808
6781,0.3437059,0.30619,-4.5847206,-4.562784,0.05074225,0.090206474
6782,0.17328407,0.10749703,-2.7466438,-2.8651457,0.04723664,0.08690272
6783,0.23991624,0.315048,-4.0486326,-4.031103,0.040535115,0.07174303
6784,0.48180678,0.43787885,-4.070489,-4.0534773,0.038570527,0.06690515
6785,0.47198597,0.51447767,-3.9981997,-4.0018196,0.034460492,0.06783241
6786,0.5061644,0.42116737,-3.4884152,-3.5955055,0.028745387,0.053671043
6787,0.5815226,0.645649,-3.1872208,-3.2118564,0.026375351,0.050092388
6788,0.5841208,0.84279567,-3.4222329,-3.364999,0.045035973,0.06467426
6789,0.42019302,0.4795449,-3.6100416,-3.642499,0.031505045,0.05668099
6790,0.8588706,0.820879,-3.3879833,-3.4394274,0.036696915,0.048902776
6791,0.53775245,0.57169235,-3.9698677,-3.9097202,0.033913374,0.06607349
6792,0.45518616,0.50331235,-3.3117466,-3.2469645,0.026239617,0.051313188
6793,0.7369385,0.678037,-3.2180004,-3.2582135,0.039004754,0.05721148
6794,0.5520609,0.5243949,-3.5168703,-3.5223377,0.026495239,0.044592734
6795,0.6850521,0.4221232,-4.089742,-4.1847124,0.04308287,0.0806078
6796,0.37491554,0.39675462,-3.5260973,-3.525546,0.033228546,0.060968958
6797,0.41255486,0.34912238,-3.875803,-3.855597,0.034198556,0.06468858
6798,0.46840188,0.53285116,-3.719335,-3.7586606,0.034211572,0.060068265
6799,0.7406395,0.6776778,-3.8318458,-3.7882068,0.0354989,0.056115106
6800,0.59577376,0.4798919,-4.598953,-4.605696,0.05849479,0.09866874
6801,0.5386583,0.5046943,-3.786209,-3.7469637,0.03160144,0.060261726
6802,0.42404547,0.39537874,-4.036149,-3.947449,0.035457592,0.06569306
6803,0.9015155,0.9135561,-3.362704,-3.3557405,0.038114652,0.05179578
6804,1.085094,1.0417991,-3.448783,-3.401292,0.047291584,0.0570056
6805,0.74428666,0.79113317,-3.9931526,-3.9527674,0.038109362,0.06357453
6806,0.29455367,0.50073713,-4.1053863,-4.008017,0.04482975,0.06798241
6807,0.41347978,0.44131854,-3.8165183,-3.8115366,0.034257803,0.059371404
6808,0.93978965,0.9742166,-2.9975748,-3.0289712,0.04298315,0.05738508
6809,0.5925112,0.62997246,-3.7280164,-3.6940482,0.028411984,0.054897193
6810,0.41144767,0.2971494,-4.762071,-4.579686,0.05488374,0.09256493
6811,0.45633033,0.38212523,-3.099724,-3.0837646,0.027341107,0.05614217
6812,0.25919306,0.20142218,-3.7806478,-3.8075995,0.035610117,0.062205974
6813,0.845653,0.8161121,-3.7427633,-3.6600595,0.038556688,0.05525008
6814,0.41444573,0.34658977,-4.0122356,-4.097561,0.0397635,0.06847863
6815,0.8118222,0.86211276,-4.107897,-4.076288,0.048961718,0.07462607
6816,0.7418225,0.6533746,-3.8323574,-3.8565629,0.038366523,0.06924354
6817,0.15471438,0.14269766,-4.2177715,-4.311595,0.045710422,0.0835281
6818,0.22818942,0.24149927,-3.388917,-3.3676014,0.032093868,0.052276436
6819,0.6110253,0.53921914,-3.4495397,-3.4576523,0.02617591,0.05184868
6820,0.6647465,0.6764845,-3.6298165,-3.6730263,0.032037914,0.056850836
6821,0.44586667,0.39769825,-3.7153742,-3.721221,0.03132925,0.055034954
6822,0.69431514,0.15227403,-3.1185808,-3.035954,0.03903266,0.056003533
6823,0.24510786,0.231929,-3.9684498,-3.962982,0.038850725,0.0672807
6824,1.121275,1.1313592,-3.6576958,-3.660662,0.050809447,0.061768092
6825,0.4689677,0.5217467,-3.8132498,-3.793142,0.03309024,0.061300512
6826,0.5048779,0.5579031,-3.8328204,-3.841208,0.033034038,0.057341784
6827,0.5189197,0.5520587,-4.2995253,-4.277075,0.042186726,0.07318408
6828,0.9073404,0.90826565,-4.3223715,-4.30055,0.055377524,0.08275648
6829,0.52244747,0.49900204,-3.5973394,-3.6236677,0.028971346,0.055123787
6830,0.46905753,0.39749736,-4.1827946,-4.2008224,0.04083927,0.0732341
6831,1.2113875,1.2837654,-4.162454,-4.195341,0.05910199,0.07936666
6832,0.8639105,0.9111574,-3.3794298,-3.4054675,0.041579872,0.056100525
6833,0.9043246,0.93170434,-3.8536618,-3.8241265,0.043547098,0.0635705
6834,0.6883981,0.7970141,-3.3836691,-3.379769,0.030918261,0.052153654
6835,0.606542,0.59153914,-3.667311,-3.6624808,0.026908454,0.055699784
6836,0.6331007,0.8475077,-3.134727,-3.0813093,0.02722769,0.055103417
6837,1.112461,0.6584459,-4.6532755,-4.685802,0.06976622,0.09784321
6838,0.5758671,0.5390426,-3.259808,-3.2033587,0.031902157,0.05433807
6839,0.56555486,0.5482354,-2.4589462,-2.3689208,0.057153884,0.12813887
6840,0.5521582,0.57619137,-3.5800064,-3.442991,0.028206453,0.048720468
6841,0.469056,0.2583508,-3.351907,-3.32153,0.028630218,0.064280786
6842,0.71834636,0.761917,-3.637891,-3.6055996,0.034831997,0.053986534
6843,0.49305966,0.4549982,-4.455158,-4.4266634,0.046823177,0.08253778
6844,0.41084698,0.40615445,-4.2698994,-4.408351,0.04899107,0.08093795
6845,0.63846296,0.6229409,-4.2929196,-4.253076,0.039895393,0.07693141
6846,0.810307,0.83485085,-3.6195548,-3.621379,0.037288714,0.058610823
6847,0.34459037,0.39931765,-3.512468,-3.4004016,0.033863045,0.051372774
6848,1.0495776,1.1157984,-3.3278377,-3.267201,0.049585827,0.060481764
6849,0.58238894,0.5983029,-3.682116,-3.6852229,0.03166362,0.050020363
6850,0.6902392,0.57661146,-4.6177597,-4.6732335,0.05415699,0.094955936
6851,0.51587903,0.5385738,-3.8251495,-3.8202267,0.03186799,0.05781673
6852,0.9580132,0.9794401,-3.892815,-3.7648969,0.045001134,0.060377058
6853,1.2829921,1.3382101,-3.1386971,-3.1161828,0.06541315,0.07743335
6854,1.0765845,1.1364244,-3.8357353,-3.7736094,0.04896291,0.062198225
6855,0.29710346,0.16985609,-3.419411,-3.4284568,0.03126391,0.052284624
6856,0.6267884,0.6550853,-3.838676,-3.8490853,0.034108568,0.06237271
6857,0.6810164,0.5907477,-4.440941,-4.37423,0.04209641,0.090938404
6858,0.22918068,0.14835946,-3.7040548,-3.6246185,0.035827205,0.05393448
6859,0.6572778,0.62591183,-3.3268383,-3.42727,0.028386723,0.05325223
6860,-0.06520764,-0.010146851,-4.0292006,-4.0850816,0.049254596,0.08524411
6861,0.6663444,0.7218338,-4.5391297,-4.5043554,0.044739436,0.09681449
6862,1.0828211,1.1728122,-2.8160408,-2.906217,0.056595072,0.07717005
6863,0.53468525,0.59179485,-3.476578,-3.4208364,0.02661544,0.050129116
6864,0.5209229,0.53809285,-3.884763,-3.9099317,0.035680357,0.06430571
6865,0.26468062,0.28694597,-3.9545877,-3.9931045,0.039626773,0.06298942
6866,0.33594298,0.35196546,-4.248802,-4.219773,0.040803377,0.07389013
6867,0.7342541,0.54308504,-3.8796413,-3.9503624,0.03706139,0.06498759
6868,0.87331337,0.81486404,-2.732619,-2.731559,0.052177843,0.08806585
6869,0.88039225,0.86398786,-4.2222414,-4.2569003,0.04564059,0.07506988
6870,0.17334557,0.08278597,-4.1195874,-4.125744,0.050087504,0.08296191
6871,0.863768,0.9124116,-3.2448559,-3.2733743,0.03923516,0.04942807
6872,0.6145729,0.5956546,-3.1016438,-3.0435061,0.026975676,0.045451045
6873,0.27804554,0.11865019,-4.584431,-4.5261464,0.061137803,0.09083489
6874,0.44522887,0.6739337,-4.0527725,-3.958741,0.03982926,0.062063325
6875,0.5998974,0.6714437,-3.68637,-3.735136,0.027966851,0.054791424
6876,0.77148676,0.6070391,-3.139973,-3.050838,0.035689764,0.044501934
6877,0.7933251,0.6185271,-3.9069746,-3.9309254,0.03934143,0.06558167
6878,0.83163244,0.15302286,-3.232446,-3.258739,0.045378618,0.059402447
6879,0.7463715,0.7728997,-4.4487658,-4.374602,0.045771264,0.083188646
6880,0.85103655,0.82724696,-3.8560092,-3.8113196,0.048302412,0.06536599
6881,0.6590374,0.6771177,-3.960813,-4.0407934,0.036714926,0.06497327
6882,0.43726373,0.47096086,-3.7652514,-3.6377485,0.03037728,0.054759268
6883,0.519866,0.48814112,-3.3115141,-3.2777092,0.030392548,0.0510412
6884,0.6266115,0.3922617,-3.866159,-3.8277483,0.031713102,0.06001723
6885,-0.065646574,-0.14458135,-4.175407,-4.2115626,0.053362194,0.09115121
6886,0.4742895,0.48011717,-3.8547268,-3.8803425,0.034026686,0.06257337
6887,0.49149695,0.48497537,-4.200015,-4.1978602,0.043655068,0.072160766
6888,0.52442765,0.5262822,-4.1570487,-4.0717216,0.03715635,0.065073445
6889,0.49538037,0.5992465,-3.3269167,-3.2437093,0.026479533,0.05492058
6890,0.18067932,0.20856947,-3.7313728,-3.6695733,0.038254816,0.062241405
6891,1.1143141,1.0679591,-4.178638,-4.166092,0.05934817,0.07765867
6892,0.92147917,1.0618469,-2.930575,-2.9048755,0.0466185,0.066013224
6893,0.35306627,0.41096395,-3.5969996,-3.5616033,0.032178104,0.052773602
6894,0.2955898,0.2397155,-4.306599,-4.226056,0.043251205,0.072967224
6895,0.5073055,0.42853382,-3.933807,-3.9457445,0.03407625,0.0661487
6896,0.68916625,0.5308908,-3.7251472,-3.847168,0.034256622,0.058199633
6897,0.58165985,0.6330104,-4.0762296,-4.0163918,0.03918616,0.0658282
6898,0.40985978,0.71399254,-3.7145586,-3.693887,0.039652012,0.06504102
6899,0.44512454,0.41956016,-4.0617647,-4.106509,0.051411264,0.077316314
6900,0.062336102,0.05385595,-3.605639,-3.614389,0.03864292,0.064128496
6901,0.94236964,0.85259116,-2.3004735,-1.6975732,0.14232756,0.23612747
6902,0.30300814,0.44775352,-3.1109605,-3.096398,0.034954183,0.056503054
6903,0.68922096,0.6853121,-3.5976024,-3.590487,0.028180756,0.054579023
6904,0.14459185,0.088472135,-3.546599,-3.5796404,0.036180083,0.06044025
6905,0.44622093,0.33633763,-3.912865,-3.8633215,0.034266256,0.054570366
6906,0.43423614,0.36710015,-3.5034494,-3.4530857,0.029653259,0.052395258
6907,0.52081937,0.51958543,-3.0656734,-3.0769486,0.037539333,0.05524204
6908,0.47735447,0.49723652,-3.728597,-3.7205534,0.030193258,0.05666248
6909,0.29693273,0.20411916,-4.1285267,-4.1072206,0.0400397,0.07560551
6910,0.6122557,0.60073197,-3.0090284,-2.95979,0.036322057,0.049180645
6911,0.4657525,0.5540251,-3.4917738,-3.428971,0.0269603,0.049178958
6912,0.37947714,0.41094568,-3.4441087,-3.4513662,0.03653318,0.04807897
6913,0.40281555,0.37447268,-4.01108,-3.9682868,0.03969493,0.059087943
6914,0.4757233,0.5130165,-3.7391915,-3.6832712,0.03062821,0.050757505
6915,1.4072347,1.4900318,-3.6154742,-3.6126738,0.05736833,0.079780415
6916,0.75823855,0.7598532,-4.390643,-4.3789,0.053295087,0.07218172
6917,0.0042329077,-0.010579097,-3.6830363,-3.648724,0.050108448,0.064201005
6918,0.42779267,0.49793664,-4.2939525,-4.2476377,0.04734009,0.0672461
6919,1.0835334,1.210722,-3.8497005,-3.8897748,0.048666384,0.07239644
6920,0.08705124,0.21885814,-3.4602077,-3.5340836,0.050115053,0.06466879
6921,0.17636181,0.079218425,-3.751851,-3.7978132,0.03901149,0.057953853
6922,0.18540485,0.098462485,-4.2882423,-4.251308,0.050350763,0.07194751
6923,0.59542835,0.55596715,-4.023661,-4.0375333,0.039068665,0.060230248
6924,0.37474814,0.365846,-3.3696926,-3.3912513,0.03055171,0.05125559
6925,0.63116664,0.559693,-3.4035866,-3.3848467,0.03193652,0.04592074
6926,0.6871883,0.75213975,-4.4578886,-4.455975,0.056529753,0.07556721
6927,0.48112887,0.6863836,-4.252069,-4.132137,0.04410537,0.06297961
6928,0.57180065,0.623367,-3.0100508,-3.1440146,0.026122194,0.04850742
6929,0.3105925,0.22146986,-4.053576,-4.051895,0.04538149,0.066757225
6930,0.8701063,0.89733773,-4.1636553,-4.1043167,0.051444862,0.069381736
6931,0.54338884,0.54285365,-3.105553,-3.0799193,0.024048023,0.046294104
6932,-0.017394409,-0.029433532,-3.7637057,-3.6482525,0.047565747,0.06054222
6933,1.0206589,0.97093517,-3.875308,-3.90783,0.054330382,0.07704092
6934,0.54269814,0.5283704,-2.6924744,-2.6653805,0.028960528,0.08273098
6935,0.34855703,0.29414803,-3.6544657,-3.5880919,0.03428461,0.048374955
6936,0.6698985,0.5135523,-4.1995564,-4.266508,0.054457415,0.069577806
6937,1.1664548,1.0913674,-4.2199674,-4.193758,0.058512714,0.08261764
6938,0.6783782,0.63039255,-3.751327,-3.7506826,0.038422655,0.06020689
6939,1.3609983,1.3773923,-3.94842,-4.0284863,0.058783825,0.07938986
6940,0.6698083,0.6520292,-3.6185234,-3.516666,0.03299731,0.04955831
6941,0.42033112,0.6135532,-3.6775858,-3.777738,0.036802243,0.05503329
6942,0.9326063,0.96504813,-3.2481449,-3.2067373,0.03390054,0.051331665
6943,0.7494608,0.68938494,-4.577317,-4.549451,0.058685884,0.07920398
6944,0.5374661,0.5175521,-3.9267862,-3.9632816,0.04057915,0.0607357
6945,0.6448562,0.63762504,-3.4211247,-3.4113955,0.035286855,0.053294197
6946,0.5802407,0.5567281,-3.773692,-3.7433038,0.033930697,0.05287796
6947,0.6474738,0.66511226,-3.61366,-3.5953977,0.030996569,0.05085875
6948,0.29104877,0.37654257,-3.9984646,-4.0193,0.044034004,0.0632886
6949,0.87257457,0.9371348,-3.7821665,-3.7973204,0.04245542,0.062778994
6950,0.6067423,0.6064668,-4.061634,-3.9452207,0.041881386,0.055697452
6951,0.77913636,0.73405236,-3.6864429,-3.6649656,0.03590391,0.05037722
6952,0.41972777,0.34357014,-4.2362127,-4.1707907,0.045526657,0.065755375
6953,0.4742572,0.51992637,-3.3404644,-3.3062034,0.027853096,0.04979827
6954,0.514226,0.5137958,-4.252733,-4.2349205,0.04748483,0.06747316
6955,0.4565582,0.39482474,-2.6976776,-2.7132435,0.040272553,0.0856965
6956,-0.002626531,0.01791259,-3.6869419,-3.7245512,0.046717208,0.059260108
6957,1.0085576,1.054389,-3.1234632,-3.1625984,0.041856393,0.057353206
6958,1.1808805,1.3228258,-3.9187226,-4.0222216,0.055763032,0.0796279
6959,0.72657126,0.7151614,-3.3353066,-3.348832,0.032936655,0.051421784
6960,0.8452934,0.93831587,-3.3320398,-3.325972,0.034631778,0.052492935
6961,0.32403064,0.26073116,-3.361396,-3.3586535,0.032871705,0.052930087
6962,0.48000863,0.9199424,-3.6413066,-3.5715852,0.036024854,0.05295637
6963,0.42579937,0.41028208,-3.7332084,-3.7093716,0.037501413,0.052128896
6964,0.7235214,0.78794914,-3.3863451,-3.4022727,0.030757267,0.04796541
6965,0.2534077,0.26347685,-3.5577037,-3.5930605,0.040691976,0.053617604
6966,0.33344468,0.3944473,-3.5114498,-3.4912612,0.034514084,0.049845453
